"","fish_id","bin","LLLL","LLLR","LLRL","LLRR","LRLL","LRLR","LRRL","LRRR","RLLL","RLLR","RLRL","RLRR","RRLL","RRLR","RRRL","RRRR","L","R","total_turns","reps","alts","rel_reps","rel_alts","rel_R","rel_L"
"143","30","5",0,1,1,3,1,6,4,6,1,3,7,6,3,7,6,9,24,43,67,9,13,13.4328358208955,19.4029850746269,64.1791044776119,35.8208955223881
"144","30","6",4,4,3,1,3,3,3,3,5,0,3,5,2,4,3,1,27,23,50,5,6,10,12,46,54
"145","31","1",57,11,13,6,12,9,11,5,11,8,8,10,7,9,5,6,127,64,191,63,17,32.9842931937173,8.90052356020942,33.5078534031414,66.4921465968586
"146","31","2",141,12,11,3,11,4,3,2,12,3,4,1,4,1,2,0,189,28,217,141,8,64.9769585253456,3.68663594470046,12.9032258064516,87.0967741935484
"147","31","3",130,12,11,3,10,6,4,0,12,3,5,1,5,0,1,1,178,29,207,131,11,63.2850241545894,5.31400966183575,14.0096618357488,85.9903381642512
"148","31","4",169,6,6,0,6,1,0,0,6,0,1,0,0,0,0,0,191,7,198,169,2,85.3535353535353,1.01010101010101,3.53535353535354,96.4646464646465
"149","31","5",160,8,5,3,5,0,3,0,8,0,0,0,3,0,0,0,187,11,198,160,0,80.8080808080808,0,5.55555555555556,94.4444444444444
"150","31","6",136,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,142,1,143,136,0,95.1048951048951,0,0.699300699300699,99.3006993006993
"151","32","1",5,5,8,7,6,16,9,14,4,10,14,16,9,14,14,13,72,95,167,18,30,10.7784431137725,17.9640718562874,56.8862275449102,43.1137724550898
"152","32","2",1,4,7,3,2,18,3,17,4,6,12,17,8,11,16,42,55,119,174,43,30,24.7126436781609,17.2413793103448,68.3908045977011,31.6091954022989
"153","32","3",6,4,1,4,2,11,5,15,4,1,12,17,3,18,16,21,49,94,143,27,23,18.8811188811189,16.0839160839161,65.7342657342657,34.2657342657343
"154","32","4",1,3,8,4,10,22,7,9,3,9,24,12,2,14,9,22,65,97,162,23,46,14.1975308641975,28.3950617283951,59.8765432098765,40.1234567901235
"155","32","5",1,3,2,6,3,5,7,13,3,5,6,14,5,14,13,28,41,90,131,29,11,22.1374045801527,8.3969465648855,68.7022900763359,31.2977099236641
"156","32","6",3,2,4,5,2,6,4,12,2,7,4,11,8,9,13,25,40,80,120,28,10,23.3333333333333,8.33333333333333,66.6666666666667,33.3333333333333
"157","33","1",2,4,3,5,3,4,9,2,4,4,5,6,5,6,2,8,34,41,75,10,9,13.3333333333333,12,54.6666666666667,45.3333333333333
"158","33","2",0,0,0,2,0,1,3,0,0,2,1,1,2,1,0,0,8,8,16,0,2,0,12.5,50,50
"159","33","3",8,3,3,4,5,7,4,4,4,4,9,4,3,5,4,5,41,38,79,13,16,16.4556962025316,20.253164556962,48.1012658227848,51.8987341772152
"160","33","4",0,0,0,2,1,0,1,0,0,2,1,0,0,1,0,0,5,6,11,0,1,0,9.09090909090909,54.5454545454545,45.4545454545455
"161","33","5",3,2,5,2,3,5,3,2,2,5,3,3,5,1,2,0,27,22,49,3,8,6.12244897959184,16.3265306122449,44.8979591836735,55.1020408163265
"162","33","6",0,1,0,1,0,1,2,1,1,0,1,1,1,1,0,0,6,8,14,0,2,0,14.2857142857143,57.1428571428571,42.8571428571429
"163","34","1",8,11,7,8,7,6,10,8,11,4,5,10,9,9,8,5,67,62,129,13,11,10.077519379845,8.52713178294574,48.062015503876,51.937984496124
"164","34","2",0,2,6,8,4,15,8,12,2,12,12,12,10,10,12,23,56,95,151,23,27,15.2317880794702,17.8807947019868,62.9139072847682,37.0860927152318
"165","34","3",11,5,3,6,3,5,6,8,5,4,5,8,6,9,8,15,48,62,110,26,10,23.6363636363636,9.09090909090909,56.3636363636364,43.6363636363636
"166","34","4",4,3,1,5,1,2,3,7,3,3,2,5,5,5,7,23,26,56,82,27,4,32.9268292682927,4.8780487804878,68.2926829268293,31.7073170731707
"167","34","5",3,3,5,2,6,11,3,5,4,4,12,6,2,7,6,12,41,53,94,15,23,15.9574468085106,24.468085106383,56.3829787234043,43.6170212765957
"168","34","6",1,1,1,4,2,2,5,6,1,4,3,6,3,8,6,11,23,44,67,12,5,17.910447761194,7.46268656716418,65.6716417910448,34.3283582089552
"169","35","1",1,7,9,10,5,12,15,12,7,12,7,17,14,12,11,8,71,91,162,9,19,5.55555555555556,11.7283950617284,56.1728395061728,43.8271604938272
"170","35","2",6,7,7,5,5,10,8,9,7,5,8,12,7,11,9,13,58,74,132,19,18,14.3939393939394,13.6363636363636,56.0606060606061,43.9393939393939
"171","35","3",13,7,6,12,12,4,7,7,7,11,9,2,7,7,7,5,70,56,126,18,13,14.2857142857143,10.3174603174603,44.4444444444444,55.5555555555556
